schema_name,table_name,row_id,column_name,value_text
public,equipment_catalog,140,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,140,default_description,Automatické zavlažování
public,equipment_catalog,140,default_lifespan_months,180
public,equipment_catalog,140,default_revision_interval,null
public,equipment_catalog,140,default_state,good
public,equipment_catalog,140,equipment_name,Zahradní zavlažování
public,equipment_catalog,140,equipment_type_id,f7ef400b-0a3e-4f8b-9c5f-0dd0074577a2
public,equipment_catalog,140,id,00133ab0-0674-4b44-8c70-8e8c0c23e2f2
public,equipment_catalog,140,is_archived,false
public,equipment_catalog,140,origin_module,040-nemovitost
public,equipment_catalog,140,purchase_date,null
public,equipment_catalog,140,purchase_price,null
public,equipment_catalog,140,room_type_id,3d3d9c44-582a-4dd3-9fff-52c3329c8b8c
public,equipment_catalog,140,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,141,active,true
public,equipment_catalog,141,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,141,default_description,Venkovní/vnitřní bazén
public,equipment_catalog,141,default_lifespan_months,360
public,equipment_catalog,141,default_revision_interval,12
public,equipment_catalog,141,default_state,good
public,equipment_catalog,141,equipment_name,Bazén
public,equipment_catalog,141,equipment_type_id,f7ef400b-0a3e-4f8b-9c5f-0dd0074577a2
public,equipment_catalog,141,id,0d6b3359-fbf7-4a9f-8caf-ffdb127d90d6
public,equipment_catalog,141,is_archived,false
public,equipment_catalog,141,origin_module,040-nemovitost
public,equipment_catalog,141,purchase_date,null
public,equipment_catalog,141,purchase_price,null
public,equipment_catalog,141,room_type_id,3d3d9c44-582a-4dd3-9fff-52c3329c8b8c
public,equipment_catalog,141,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,142,active,true
public,equipment_catalog,142,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,142,default_description,"Filtrace, čerpadlo, chemie"
public,equipment_catalog,142,default_lifespan_months,180
public,equipment_catalog,142,default_revision_interval,12
public,equipment_catalog,142,default_state,good
public,equipment_catalog,142,equipment_name,Technologie bazénu
public,equipment_catalog,142,equipment_type_id,f7ef400b-0a3e-4f8b-9c5f-0dd0074577a2
public,equipment_catalog,142,id,549d1564-45a3-427a-b892-d24d85ba0170
public,equipment_catalog,142,is_archived,false
public,equipment_catalog,142,origin_module,040-nemovitost
public,equipment_catalog,142,purchase_date,null
public,equipment_catalog,142,purchase_price,null
public,equipment_catalog,142,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,142,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,143,active,true
public,equipment_catalog,143,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,143,default_description,Finská/parní sauna
public,equipment_catalog,143,default_lifespan_months,240
public,equipment_catalog,143,default_revision_interval,null
public,equipment_catalog,143,default_state,good
public,equipment_catalog,143,equipment_name,Sauna
public,equipment_catalog,143,equipment_type_id,f7ef400b-0a3e-4f8b-9c5f-0dd0074577a2
public,equipment_catalog,143,id,78328207-d0fb-46e6-8523-421c36bfe440
public,equipment_catalog,143,is_archived,false
public,equipment_catalog,143,origin_module,040-nemovitost
public,equipment_catalog,143,purchase_date,null
public,equipment_catalog,143,purchase_price,null
public,equipment_catalog,143,room_type_id,null
public,equipment_catalog,143,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,144,active,true
public,equipment_catalog,144,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,144,default_description,Venkovní/vnitřní vířivka
public,equipment_catalog,144,default_lifespan_months,180
public,equipment_catalog,144,default_revision_interval,12
public,equipment_catalog,144,default_state,good
public,equipment_catalog,144,equipment_name,Vířivka
public,equipment_catalog,144,equipment_type_id,f7ef400b-0a3e-4f8b-9c5f-0dd0074577a2
public,equipment_catalog,144,id,d428bef9-2eac-4d20-8e4b-53997dd0b041
public,equipment_catalog,144,is_archived,false
public,equipment_catalog,144,origin_module,040-nemovitost
public,equipment_catalog,144,purchase_date,null
public,equipment_catalog,144,purchase_price,null
public,equipment_catalog,144,room_type_id,null
public,equipment_catalog,144,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,145,active,true
public,equipment_catalog,145,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,145,default_description,Venkovní pergola
public,equipment_catalog,145,default_lifespan_months,240
public,equipment_catalog,145,default_revision_interval,null
public,equipment_catalog,145,default_state,good
public,equipment_catalog,145,equipment_name,Pergola
public,equipment_catalog,145,equipment_type_id,f7ef400b-0a3e-4f8b-9c5f-0dd0074577a2
public,equipment_catalog,145,id,b614759f-66c2-4352-a2f2-ef419d1bdb55
public,equipment_catalog,145,is_archived,false
public,equipment_catalog,145,origin_module,040-nemovitost
public,equipment_catalog,145,purchase_date,null
public,equipment_catalog,145,purchase_price,null
public,equipment_catalog,145,room_type_id,a897df88-f508-4d4a-a2f3-e7c9abc87ff9
public,equipment_catalog,145,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,15,active,true
public,equipment_catalog,15,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,15,default_description,Měřič spotřeby studené vody
public,equipment_catalog,15,default_lifespan_months,72
public,equipment_catalog,15,default_revision_interval,48
public,equipment_catalog,15,default_state,good
public,equipment_catalog,15,equipment_name,Vodoměr – studená voda
public,equipment_catalog,15,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,15,id,062d80ac-0d42-463c-978f-8fa930aa0902
public,equipment_catalog,15,is_archived,false
public,equipment_catalog,15,origin_module,040-nemovitost
public,equipment_catalog,15,purchase_date,null
public,equipment_catalog,15,purchase_price,null
public,equipment_catalog,15,room_type_id,a6b7514f-bbfa-4a03-af4c-1eb38bde1680
public,equipment_catalog,15,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,16,active,true
public,equipment_catalog,16,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,16,default_description,Měřič spotřeby teplé vody
public,equipment_catalog,16,default_lifespan_months,72
public,equipment_catalog,16,default_revision_interval,48
public,equipment_catalog,16,default_state,good
public,equipment_catalog,16,equipment_name,Vodoměr – teplá voda
public,equipment_catalog,16,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,16,id,d2b4609e-a696-424c-bcea-dab2088a8c01
public,equipment_catalog,16,is_archived,false
public,equipment_catalog,16,origin_module,040-nemovitost
public,equipment_catalog,16,purchase_date,null
public,equipment_catalog,16,purchase_price,null
public,equipment_catalog,16,room_type_id,a6b7514f-bbfa-4a03-af4c-1eb38bde1680
public,equipment_catalog,16,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,17,active,true
public,equipment_catalog,17,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,17,default_description,Dílčí měřič vody
public,equipment_catalog,17,default_lifespan_months,72
public,equipment_catalog,17,default_revision_interval,48
public,equipment_catalog,17,default_state,good
public,equipment_catalog,17,equipment_name,Podružný vodoměr
public,equipment_catalog,17,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,17,id,809b5e56-f84a-4ec7-878f-f1f61f16f8cd
public,equipment_catalog,17,is_archived,false
public,equipment_catalog,17,origin_module,040-nemovitost
public,equipment_catalog,17,purchase_date,null
public,equipment_catalog,17,purchase_price,null
public,equipment_catalog,17,room_type_id,a6b7514f-bbfa-4a03-af4c-1eb38bde1680
public,equipment_catalog,17,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,18,active,true
public,equipment_catalog,18,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,18,default_description,Hlavní uzavírací kohout vody
public,equipment_catalog,18,default_lifespan_months,240
public,equipment_catalog,18,default_revision_interval,null
public,equipment_catalog,18,default_state,good
public,equipment_catalog,18,equipment_name,Hlavní uzávěr vody
public,equipment_catalog,18,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,18,id,fd75738f-c9ba-4d5a-b3a0-794394b850cb
public,equipment_catalog,18,is_archived,false
public,equipment_catalog,18,origin_module,040-nemovitost
public,equipment_catalog,18,purchase_date,null
public,equipment_catalog,18,purchase_price,null
public,equipment_catalog,18,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,18,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,19,active,true
public,equipment_catalog,19,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,19,default_description,Místní uzavírací kohout
public,equipment_catalog,19,default_lifespan_months,240
public,equipment_catalog,19,default_revision_interval,null
public,equipment_catalog,19,default_state,good
public,equipment_catalog,19,equipment_name,Podružný uzávěr vody
public,equipment_catalog,19,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,19,id,a10bfc9b-faaf-4e88-8d06-d95a1620178f
public,equipment_catalog,19,is_archived,false
public,equipment_catalog,19,origin_module,040-nemovitost
public,equipment_catalog,19,purchase_date,null
public,equipment_catalog,19,purchase_price,null
public,equipment_catalog,19,room_type_id,a6b7514f-bbfa-4a03-af4c-1eb38bde1680
public,equipment_catalog,19,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,2,active,true
public,equipment_catalog,2,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,2,default_description,Podružný elektroměr
public,equipment_catalog,2,default_lifespan_months,180
public,equipment_catalog,2,default_revision_interval,12
public,equipment_catalog,2,default_state,good
public,equipment_catalog,2,equipment_name,Podružný elektroměr
public,equipment_catalog,2,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,2,id,527d2855-4b05-489a-9d56-dacfa93d311f
public,equipment_catalog,2,is_archived,false
public,equipment_catalog,2,origin_module,040-nemovitost
public,equipment_catalog,2,purchase_date,null
public,equipment_catalog,2,purchase_price,null
public,equipment_catalog,2,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,2,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,20,active,true
public,equipment_catalog,20,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,20,default_description,Alarm při úniku vody
public,equipment_catalog,20,default_lifespan_months,60
public,equipment_catalog,20,default_revision_interval,null
public,equipment_catalog,20,default_state,good
public,equipment_catalog,20,equipment_name,Detektor úniku vody
public,equipment_catalog,20,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,20,id,73b047ae-ca69-4e1f-9beb-e8ad2d05efd3
public,equipment_catalog,20,is_archived,false
public,equipment_catalog,20,origin_module,040-nemovitost
public,equipment_catalog,20,purchase_date,null
public,equipment_catalog,20,purchase_price,null
public,equipment_catalog,20,room_type_id,a6b7514f-bbfa-4a03-af4c-1eb38bde1680
public,equipment_catalog,20,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,21,active,true
public,equipment_catalog,21,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,21,default_description,Měřič spotřeby tepelné energie
public,equipment_catalog,21,default_lifespan_months,120
public,equipment_catalog,21,default_revision_interval,24
public,equipment_catalog,21,default_state,good
public,equipment_catalog,21,equipment_name,Měřič tepla
public,equipment_catalog,21,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,21,id,27d6a7d6-0f36-4e7b-bfb0-5651ea56f613
public,equipment_catalog,21,is_archived,false
public,equipment_catalog,21,origin_module,040-nemovitost
public,equipment_catalog,21,purchase_date,null
public,equipment_catalog,21,purchase_price,null
public,equipment_catalog,21,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,21,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,22,active,true
public,equipment_catalog,22,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,22,default_description,Měřič spotřeby tepla na radiátor
public,equipment_catalog,22,default_lifespan_months,96
public,equipment_catalog,22,default_revision_interval,24
public,equipment_catalog,22,default_state,good
public,equipment_catalog,22,equipment_name,Kalorimetr
public,equipment_catalog,22,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,22,id,45437d3a-8f51-4356-ae4f-1122292b14d6
public,equipment_catalog,22,is_archived,false
public,equipment_catalog,22,origin_module,040-nemovitost
public,equipment_catalog,22,purchase_date,null
public,equipment_catalog,22,purchase_price,null
public,equipment_catalog,22,room_type_id,null
public,equipment_catalog,22,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,23,active,true
public,equipment_catalog,23,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,23,default_description,Poměrový měřič na radiátor
public,equipment_catalog,23,default_lifespan_months,96
public,equipment_catalog,23,default_revision_interval,24
public,equipment_catalog,23,default_state,good
public,equipment_catalog,23,equipment_name,Poměrové měřiče topení
public,equipment_catalog,23,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,23,id,558f4714-0500-49cc-a76a-ee44f5d34a1c
public,equipment_catalog,23,is_archived,false
public,equipment_catalog,23,origin_module,040-nemovitost
public,equipment_catalog,23,purchase_date,null
public,equipment_catalog,23,purchase_price,null
public,equipment_catalog,23,room_type_id,null
public,equipment_catalog,23,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,24,active,true
public,equipment_catalog,24,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,24,default_description,Rozdělovač podlahového topení
public,equipment_catalog,24,default_lifespan_months,240
public,equipment_catalog,24,default_revision_interval,24
public,equipment_catalog,24,default_state,good
public,equipment_catalog,24,equipment_name,Rozdělovač topných okruhů
public,equipment_catalog,24,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,24,id,5690d2a8-437f-4936-b166-ed084cd14aa1
public,equipment_catalog,24,is_archived,false
public,equipment_catalog,24,origin_module,040-nemovitost
public,equipment_catalog,24,purchase_date,null
public,equipment_catalog,24,purchase_price,null
public,equipment_catalog,24,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,24,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,25,active,true
public,equipment_catalog,25,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,25,default_description,Plynový kondenzační kotel
public,equipment_catalog,25,default_lifespan_months,180
public,equipment_catalog,25,default_revision_interval,12
public,equipment_catalog,25,default_state,good
public,equipment_catalog,25,equipment_name,Plynový kotel
public,equipment_catalog,25,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,25,id,baf4fed4-65ec-432a-9e55-40b2c776778d
public,equipment_catalog,25,is_archived,false
public,equipment_catalog,25,origin_module,040-nemovitost
public,equipment_catalog,25,purchase_date,null
public,equipment_catalog,25,purchase_price,null
public,equipment_catalog,25,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,25,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,26,active,true
public,equipment_catalog,26,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,26,default_description,Elektrický topný kotel
public,equipment_catalog,26,default_lifespan_months,180
public,equipment_catalog,26,default_revision_interval,24
public,equipment_catalog,26,default_state,good
public,equipment_catalog,26,equipment_name,Elektrokotel
public,equipment_catalog,26,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,26,id,eb727b72-a475-4162-810b-703fdc3efb9b
public,equipment_catalog,26,is_archived,false
public,equipment_catalog,26,origin_module,040-nemovitost
public,equipment_catalog,26,purchase_date,null
public,equipment_catalog,26,purchase_price,null
public,equipment_catalog,26,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,26,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,27,active,true
public,equipment_catalog,27,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,27,default_description,Kotel na uhlí/dřevo
public,equipment_catalog,27,default_lifespan_months,240
public,equipment_catalog,27,default_revision_interval,12
public,equipment_catalog,27,default_state,good
public,equipment_catalog,27,equipment_name,Kotel na tuhá paliva
public,equipment_catalog,27,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,27,id,6a3dc0ed-f370-4d35-833f-fdc260071758
public,equipment_catalog,27,is_archived,false
public,equipment_catalog,27,origin_module,040-nemovitost
public,equipment_catalog,27,purchase_date,null
public,equipment_catalog,27,purchase_price,null
public,equipment_catalog,27,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,27,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,28,active,true
public,equipment_catalog,28,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,28,default_description,Automatický kotel na pelety
public,equipment_catalog,28,default_lifespan_months,180
public,equipment_catalog,28,default_revision_interval,12
public,equipment_catalog,28,default_state,good
public,equipment_catalog,28,equipment_name,Kotel na pelety
public,equipment_catalog,28,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,28,id,d8d9ab36-a0c6-42b2-9063-fedcafd68304
public,equipment_catalog,28,is_archived,false
public,equipment_catalog,28,origin_module,040-nemovitost
public,equipment_catalog,28,purchase_date,null
public,equipment_catalog,28,purchase_price,null
public,equipment_catalog,28,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,28,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,29,active,true
public,equipment_catalog,29,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,29,default_description,Tepelné čerpadlo split
public,equipment_catalog,29,default_lifespan_months,180
public,equipment_catalog,29,default_revision_interval,24
public,equipment_catalog,29,default_state,good
public,equipment_catalog,29,equipment_name,Tepelné čerpadlo (vzduch–vzduch)
public,equipment_catalog,29,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,29,id,f36e32c7-5821-4a85-8a30-0eb42dfd8730
public,equipment_catalog,29,is_archived,false
public,equipment_catalog,29,origin_module,040-nemovitost
public,equipment_catalog,29,purchase_date,null
public,equipment_catalog,29,purchase_price,null
public,equipment_catalog,29,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,29,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,3,active,true
public,equipment_catalog,3,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,3,default_description,Samostatný elektroměr pro jednotku
public,equipment_catalog,3,default_lifespan_months,180
public,equipment_catalog,3,default_revision_interval,12
public,equipment_catalog,3,default_state,good
public,equipment_catalog,3,equipment_name,Elektroměr jednotky
public,equipment_catalog,3,equipment_type_id,f96f70a4-6e61-4e04-b359-ec7da1758c46
public,equipment_catalog,3,id,a90924a3-1556-4152-a09d-23be5a688cb9
public,equipment_catalog,3,is_archived,false
public,equipment_catalog,3,origin_module,040-nemovitost
public,equipment_catalog,3,purchase_date,null
public,equipment_catalog,3,purchase_price,null
public,equipment_catalog,3,room_type_id,80f644a7-190a-4e68-800b-1363942fa870
public,equipment_catalog,3,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,30,active,true
public,equipment_catalog,30,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,30,default_description,Tepelné čerpadlo pro ÚT
public,equipment_catalog,30,default_lifespan_months,180
public,equipment_catalog,30,default_revision_interval,24
public,equipment_catalog,30,default_state,good
public,equipment_catalog,30,equipment_name,Tepelné čerpadlo (vzduch–voda)
public,equipment_catalog,30,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,30,id,eca4dcfc-686f-4caa-abdc-2655934f59a3
public,equipment_catalog,30,is_archived,false
public,equipment_catalog,30,origin_module,040-nemovitost
public,equipment_catalog,30,purchase_date,null
public,equipment_catalog,30,purchase_price,null
public,equipment_catalog,30,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,30,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,31,active,true
public,equipment_catalog,31,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,31,default_description,Tepelné čerpadlo se zemními sondami
public,equipment_catalog,31,default_lifespan_months,240
public,equipment_catalog,31,default_revision_interval,24
public,equipment_catalog,31,default_state,good
public,equipment_catalog,31,equipment_name,Tepelné čerpadlo (země–voda)
public,equipment_catalog,31,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,31,id,523c8c2c-6bce-4e6f-b1a6-e03d7670e613
public,equipment_catalog,31,is_archived,false
public,equipment_catalog,31,origin_module,040-nemovitost
public,equipment_catalog,31,purchase_date,null
public,equipment_catalog,31,purchase_price,null
public,equipment_catalog,31,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,31,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,32,active,true
public,equipment_catalog,32,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,32,default_description,Zásobník teplé vody pro vytápění
public,equipment_catalog,32,default_lifespan_months,240
public,equipment_catalog,32,default_revision_interval,24
public,equipment_catalog,32,default_state,good
public,equipment_catalog,32,equipment_name,Akumulační nádrž
public,equipment_catalog,32,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,32,id,14703b94-c320-41a9-a823-731bf3ac9b76
public,equipment_catalog,32,is_archived,false
public,equipment_catalog,32,origin_module,040-nemovitost
public,equipment_catalog,32,purchase_date,null
public,equipment_catalog,32,purchase_price,null
public,equipment_catalog,32,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,32,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,33,active,true
public,equipment_catalog,33,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,33,default_description,Bojler teplé užitkové vody
public,equipment_catalog,33,default_lifespan_months,180
public,equipment_catalog,33,default_revision_interval,24
public,equipment_catalog,33,default_state,good
public,equipment_catalog,33,equipment_name,Zásobník TUV
public,equipment_catalog,33,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,33,id,88fa35f4-7d6d-47af-9213-08bd0100dd68
public,equipment_catalog,33,is_archived,false
public,equipment_catalog,33,origin_module,040-nemovitost
public,equipment_catalog,33,purchase_date,null
public,equipment_catalog,33,purchase_price,null
public,equipment_catalog,33,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,33,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,34,active,true
public,equipment_catalog,34,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,34,default_description,Průtokový ohřívač vody
public,equipment_catalog,34,default_lifespan_months,120
public,equipment_catalog,34,default_revision_interval,null
public,equipment_catalog,34,default_state,good
public,equipment_catalog,34,equipment_name,Průtokový ohřívač
public,equipment_catalog,34,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,34,id,3920f75f-a0e6-494e-83bf-a053495fb98c
public,equipment_catalog,34,is_archived,false
public,equipment_catalog,34,origin_module,040-nemovitost
public,equipment_catalog,34,purchase_date,null
public,equipment_catalog,34,purchase_price,null
public,equipment_catalog,34,room_type_id,a6b7514f-bbfa-4a03-af4c-1eb38bde1680
public,equipment_catalog,34,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,35,active,true
public,equipment_catalog,35,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,35,default_description,Zásobníkový ohřívač 50-200L
public,equipment_catalog,35,default_lifespan_months,120
public,equipment_catalog,35,default_revision_interval,null
public,equipment_catalog,35,default_state,good
public,equipment_catalog,35,equipment_name,Elektrický bojler
public,equipment_catalog,35,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,35,id,abbb2a58-d47d-4a54-9aa4-968ddbf54a05
public,equipment_catalog,35,is_archived,false
public,equipment_catalog,35,origin_module,040-nemovitost
public,equipment_catalog,35,purchase_date,null
public,equipment_catalog,35,purchase_price,null
public,equipment_catalog,35,room_type_id,a6b7514f-bbfa-4a03-af4c-1eb38bde1680
public,equipment_catalog,35,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,36,active,true
public,equipment_catalog,36,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,36,default_description,Solární panely na TUV
public,equipment_catalog,36,default_lifespan_months,300
public,equipment_catalog,36,default_revision_interval,24
public,equipment_catalog,36,default_state,good
public,equipment_catalog,36,equipment_name,Solární kolektory
public,equipment_catalog,36,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,36,id,94b04ca8-1ced-4741-87dc-0484f042ee4a
public,equipment_catalog,36,is_archived,false
public,equipment_catalog,36,origin_module,040-nemovitost
public,equipment_catalog,36,purchase_date,null
public,equipment_catalog,36,purchase_price,null
public,equipment_catalog,36,room_type_id,null
public,equipment_catalog,36,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,37,active,true
public,equipment_catalog,37,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,37,default_description,Expanze otopné soustavy
public,equipment_catalog,37,default_lifespan_months,120
public,equipment_catalog,37,default_revision_interval,24
public,equipment_catalog,37,default_state,good
public,equipment_catalog,37,equipment_name,Expanzní nádoba
public,equipment_catalog,37,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,37,id,7d191e7a-7db5-4092-947d-7aeafae4639d
public,equipment_catalog,37,is_archived,false
public,equipment_catalog,37,origin_module,040-nemovitost
public,equipment_catalog,37,purchase_date,null
public,equipment_catalog,37,purchase_price,null
public,equipment_catalog,37,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,37,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,38,active,true
public,equipment_catalog,38,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,38,default_description,Čerpadlo otopné soustavy
public,equipment_catalog,38,default_lifespan_months,120
public,equipment_catalog,38,default_revision_interval,24
public,equipment_catalog,38,default_state,good
public,equipment_catalog,38,equipment_name,Oběhové čerpadlo
public,equipment_catalog,38,equipment_type_id,1b2f0fe4-a9a1-4010-8302-d55292d69053
public,equipment_catalog,38,id,d0de9e9d-d200-428c-838a-c12409acfe14
public,equipment_catalog,38,is_archived,false
public,equipment_catalog,38,origin_module,040-nemovitost
public,equipment_catalog,38,purchase_date,null
public,equipment_catalog,38,purchase_price,null
public,equipment_catalog,38,room_type_id,ed363a6e-406b-4163-aea5-c0e76e70f5c9
public,equipment_catalog,38,updated_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,39,active,true
public,equipment_catalog,39,created_at,2026-02-01T15:08:32.862709+00:00
public,equipment_catalog,39,default_description,Klimatizace 1 venkovní + 1 vnitřní
public,equipment_catalog,39,default_lifespan_months,120
public,equipment_catalog,39,default_revision_interval,12
public,equipment_catalog,39,default_state,good
public,equipment_catalog,39,equipment_name,Klimatizace – split
public,equipment_catalog,39,equipment_type_id,7ac0e31f-d039-4946-a30b-b42f9675f3ff
public,equipment_catalog,39,id,dc656673-8e6f-4310-848a-d880b69de0f3
public,equipment_catalog,39,is_archived,false
public,equipment_catalog,39,origin_module,040-nemovitost
public,equipment_catalog,39,purchase_date,null
public,equipment_catalog,39,purchase_price,null
public,equipment_catalog,39,room_type_id,null
